Filename,repeated_content_and_pronoun_lemmas,function_ttr,pronoun_density,reason_and_purpose,adjacent_overlap_binary_all_para,adjacent_overlap_binary_verb_sent,addition,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_fw_para,adjacent_overlap_binary_2_all_sent
235.txt_1,0.370503597,0.284615385,0.003597122,0.007194245,0.894736842,0.173913043,0.007194245,0.636363636,0.333333333,0.863636364
236.txt_1,0.286624204,0.379746835,0,0,0.545454545,0.071428571,0,0.461538462,0.254545455,0.923076923
237.txt_1,0.34502924,0.329268293,0,0,1,0.5,0,0.615384615,0.314814815,1
238.txt_1,0.340136054,0.362318841,0,0,0.875,0.153846154,0.006802721,0.583333333,0.40625,0.833333333
239.txt_1,0.268817204,0.384615385,0,0,1,0.333333333,0,0.6,0.363636364,1
24.txt_1,0.235294118,0.404761905,0.009803922,0,0.666666667,0.166666667,0.019607843,0.4,0.307692308,1
240.txt_1,0.271523179,0.439393939,0.013245033,0.006622517,0.666666667,0.111111111,0.01986755,0.5,0.289473684,0.875
241.txt_1,0.345724907,0.290076336,0.003717472,0,0.941176471,0.076923077,0.003717472,0.56,0.375,0.76
242.txt_1,0.296,0.327586207,0.008,0.004,0.769230769,0.117647059,0.032,0.5,0.316455696,0.8125
243.txt_1,0.389355742,0.257668712,0.033613445,0.005602241,0.684210526,0.24,0.025210084,0.583333333,0.21978022,0.75
244.txt_1,0.281065089,0.253807107,0.023668639,0.00591716,0.65,0.037037037,0.00591716,0.346153846,0.26,0.807692308
245.txt_1,0.244680851,0.452380952,0,0,1,0.166666667,0.010638298,0.6,0.266666667,0.8
246.txt_1,0.20952381,0.395348837,0.00952381,0,0.8,0.125,0,0.285714286,0.352941176,0.714285714
247.txt_1,0.316964286,0.35,0.022321429,0.017857143,0.666666667,0.142857143,0.013392857,0.35,0.236111111,0.8
248.txt_1,0.328431373,0.279569892,0.009803922,0.014705882,0.857142857,0.176470588,0,0.5625,0.339285714,0.9375
249.txt_1,0.375886525,0.278195489,0.028368794,0,0.9375,0.238095238,0.010638298,0.4,0.329545455,0.95
25.txt_1,0.24,0.384615385,0,0,0.666666667,0.166666667,0.03,0.4,0.363636364,1
250.txt_1,0.356481481,0.266055046,0.016203704,0.00462963,0.846153846,0.147058824,0.006944444,0.484848485,0.289940828,0.787878788
251.txt_1,0.382838284,0.25,0.02970297,0.00990099,0.95,0.172413793,0.00990099,0.357142857,0.37,0.857142857
252.txt_1,0.268817204,0.425,0,0,1,0.333333333,0,0.6,0.307692308,1
253.txt_1,0.299319728,0.389830508,0.013605442,0.006802721,0.888888889,0.083333333,0.020408163,0.545454545,0.322580645,0.818181818
254.txt_1,0.431972789,0.272058824,0.010204082,0.006802721,1,0.263157895,0.006802721,0.666666667,0.4,0.944444444
255.txt_1,0.373626374,0.28125,0.025641026,0.007326007,1,0.105263158,0.014652015,0.611111111,0.352941176,0.944444444
256.txt_1,0.373873874,0.343137255,0.022522523,0,0.866666667,0.111111111,0.009009009,0.647058824,0.356164384,0.941176471
257.txt_1,0.35046729,0.333333333,0.009345794,0,0.916666667,0.25,0,0.533333333,0.307692308,0.866666667
258.txt_1,0.225806452,0.384615385,0.024193548,0,0.833333333,0.2,0.016129032,0.333333333,0.384615385,0.666666667
259.txt_1,0.263157895,0.341269841,0.01754386,0.004385965,1,0.133333333,0.01754386,0.357142857,0.351648352,1
26.txt_1,0.263157895,0.404255319,0.01754386,0,0.75,0.125,0.026315789,0.285714286,0.294117647,0.857142857
260.txt_1,0.383259912,0.356435644,0.035242291,0.004405286,0.75,0.263157895,0.035242291,0.5,0.27027027,0.888888889
261.txt_1,0.309210526,0.426470588,0.019736842,0.013157895,1,0.5,0.006578947,0.555555556,0.285714286,0.888888889
262.txt_1,0.401069519,0.309782609,0.034759358,0.00802139,0.875,0.2,0.013368984,0.551724138,0.243055556,0.896551724
263.txt_1,0.299435028,0.404761905,0.011299435,0.005649718,0.833333333,0.066666667,0.011299435,0.571428571,0.184615385,0.857142857
264.txt_1,0.380392157,0.294117647,0.02745098,0.015686275,0.928571429,0.15,0.015686275,0.578947368,0.358024691,0.842105263
265.txt_1,0.265306122,0.476190476,0,0,1,0.166666667,0.010204082,0.6,0.2,0.8
266.txt_1,0.282758621,0.413793103,0.013793103,0.006896552,0.714285714,0.25,0.006896552,0.272727273,0.296296296,0.636363636
267.txt_1,0.283870968,0.385714286,0.006451613,0,1,0.230769231,0.012903226,0.416666667,0.305555556,0.833333333
268.txt_1,0.333333333,0.336134454,0.008130081,0,0.941176471,0.173913043,0.004065041,0.5,0.340659341,0.909090909
269.txt_1,0.334677419,0.317460317,0.012096774,0.008064516,0.882352941,0.142857143,0.004032258,0.6,0.287356322,0.85
27.txt_1,0.244897959,0.461538462,0.010204082,0,1,0.142857143,0.020408163,0.5,0.384615385,0.833333333
270.txt_1,0.210227273,0.234567901,0.019886364,0.011363636,0.916666667,0.172413793,0.053977273,0.464285714,0.425641026,0.892857143
271.txt_1,0.252631579,0.452380952,0,0,0.666666667,0.142857143,0,0.5,0.214285714,0.833333333
272.txt_1,0.259259259,0.386363636,0.018518519,0,0.6,0.285714286,0.009259259,0.5,0.25,0.833333333
273.txt_1,0.382075472,0.435643564,0.033018868,0.009433962,0.666666667,0.25,0.028301887,0.733333333,0.113924051,0.866666667
274.txt_1,0.234899329,0.5,0.006711409,0.006711409,0.777777778,0.166666667,0.020134228,0.363636364,0.230769231,0.818181818
275.txt_1,0.285,0.427083333,0.005,0,0.692307692,0.133333333,0.015,0.428571429,0.125,0.928571429
276.txt_1,0.256944444,0.455882353,0.006944444,0.006944444,0.625,0.090909091,0.006944444,0.4,0.171428571,0.8
277.txt_1,0.214285714,0.40776699,0.021978022,0.005494505,0.818181818,0.076923077,0.005494505,0.5,0.307692308,0.916666667
278.txt_1,0.348242812,0.298136646,0.022364217,0,0.875,0.1,0.031948882,0.789473684,0.309090909,0.947368421
279.txt_1,0.384341637,0.293650794,0.003558719,0,0.875,0.181818182,0.03202847,0.714285714,0.333333333,0.857142857
28.txt_1,0.315217391,0.263736264,0.010869565,0,0.857142857,0.058823529,0.076086957,0.75,0.489795918,0.875
280.txt_1,0.25,0.425,0,0,1,0.166666667,0,0.6,0.333333333,1
281.txt_1,0.30075188,0.381818182,0,0,0.875,0.25,0.007518797,0.454545455,0.413793103,0.727272727
282.txt_1,0.294797688,0.375,0.01734104,0,0.909090909,0.125,0.011560694,0.533333333,0.321428571,0.866666667
283.txt_1,0.358156028,0.292857143,0.003546099,0,0.85,0.208333333,0.007092199,0.52173913,0.19266055,0.782608696
284.txt_1,0.286919831,0.393442623,0.004219409,0.004219409,0.789473684,0.173913043,0.008438819,0.318181818,0.171717172,0.772727273
285.txt_1,0.292929293,0.452380952,0,0,1,0.285714286,0.01010101,0.666666667,0.333333333,1
286.txt_1,0.25,0.407407407,0,0,0.666666667,0.3,0.044117647,0.555555556,0.217391304,0.666666667
287.txt_1,0.269230769,0.425925926,0.015384615,0.007692308,0.625,0.181818182,0.023076923,0.3,0.230769231,0.6
288.txt_1,0.298039216,0.301886792,0.015686275,0.003921569,0.833333333,0.235294118,0.023529412,0.5,0.337837838,0.875
289.txt_1,0.260869565,0.367088608,0.005434783,0.005434783,0.666666667,0.214285714,0.02173913,0.538461538,0.275,0.692307692
29.txt_1,0.201834862,0.404761905,0,0,1,0.166666667,0.018348624,0.4,0.333333333,1
290.txt_1,0.365957447,0.320754717,0.029787234,0,0.923076923,0.181818182,0.034042553,0.523809524,0.368421053,0.80952381
291.txt_1,0.33819242,0.28313253,0.011661808,0.008746356,0.625,0.272727273,0.032069971,0.380952381,0.213592233,0.619047619
292.txt_1,0.350746269,0.46,0.02238806,0,0.75,0.25,0.037313433,0.636363636,0.238095238,0.727272727
293.txt_1,0.319620253,0.300653595,0.018987342,0.009493671,0.894736842,0.24137931,0.041139241,0.392857143,0.347826087,0.75
294.txt_1,0.242105263,0.452380952,0,0,1,0.2,0.010526316,0.75,0.266666667,1
295.txt_1,0.255813953,0.350877193,0.007751938,0,0.8,0.090909091,0.015503876,0.3,0.24,0.7
296.txt_1,0.25984252,0.328358209,0.015748031,0,0.642857143,0.090909091,0.011811024,0.380952381,0.144578313,0.666666667
297.txt_1,0.312903226,0.279761905,0.006451613,0.016129032,0.909090909,0.178571429,0.006451613,0.555555556,0.302325581,0.814814815
298.txt_1,0.290598291,0.296,0.008547009,0.012820513,0.705882353,0.095238095,0.004273504,0.4,0.241758242,0.8
299.txt_1,0.303571429,0.297619048,0,0.011904762,0.888888889,0.066666667,0.017857143,0.571428571,0.35,0.785714286
3.txt_1,0.233766234,0.278846154,0.025974026,0.017316017,0.923076923,0.047619048,0.03030303,0.25,0.283783784,0.85
30.txt_1,0.257731959,0.476190476,0.010309278,0,1,0.166666667,0.010309278,0.6,0.266666667,0.8
300.txt_1,0.302250804,0.2625,0.022508039,0,0.857142857,0.047619048,0.038585209,0.5,0.351351351,0.8
301.txt_1,0.303448276,0.358974359,0.027586207,0.006896552,0.8125,0.047619048,0.010344828,0.45,0.283185841,0.85
302.txt_1,0.3930131,0.333333333,0.026200873,0,0.727272727,0.125,0.017467249,0.533333333,0.243243243,0.8
303.txt_1,0.315789474,0.435897436,0,0,1,0.333333333,0,0.6,0.25,1
304.txt_1,0.245901639,0.425925926,0.008196721,0,0.8,0.125,0.008196721,0.571428571,0.307692308,1
305.txt_1,0.274038462,0.393939394,0.024038462,0.009615385,0.9,0.153846154,0.019230769,0.416666667,0.15942029,1
306.txt_1,0.331168831,0.352112676,0.016233766,0,0.882352941,0.24,0.025974026,0.375,0.303571429,0.916666667
307.txt_1,0.35530086,0.267759563,0.037249284,0.005730659,0.947368421,0.4,0.014326648,0.708333333,0.314285714,1
308.txt_1,0.337606838,0.363636364,0.047008547,0.008547009,0.888888889,0.133333333,0.008547009,0.571428571,0.308823529,0.928571429
309.txt_1,0.324444444,0.303571429,0.013333333,0,0.923076923,0.235294118,0.022222222,0.6875,0.405063291,0.9375
31.txt_1,0.260869565,0.44,0.008695652,0,0.25,0.111111111,0.008695652,0.375,0.15,0.375
310.txt_1,0.364383562,0.25698324,0.02739726,0.008219178,0.95,0.076923077,0.01369863,0.6,0.328125,1
311.txt_1,0.225352113,0.342857143,0.021126761,0,1,0.25,0,0.428571429,0.433333333,0.857142857
312.txt_1,0.382575758,0.341085271,0.056818182,0.003787879,1,0.166666667,0.034090909,0.636363636,0.385416667,1
313.txt_1,0.360215054,0.409638554,0.005376344,0.010752688,1,0.176470588,0.016129032,0.4375,0.266666667,0.6875
314.txt_1,0.275510204,0.395348837,0,0,1,0.333333333,0,0.6,0.3125,1
315.txt_1,0.22962963,0.413793103,0.022222222,0,1,0.111111111,0.007407407,0.375,0.307692308,0.875
316.txt_1,0.348547718,0.4,0.01659751,0.004149378,0.916666667,0.470588235,0.004149378,0.6875,0.178082192,0.8125
317.txt_1,0.306976744,0.310679612,0.03255814,0.004651163,0.9,0.133333333,0.013953488,0.571428571,0.422535211,0.928571429
318.txt_1,0.355670103,0.385542169,0.015463918,0,0.833333333,0.222222222,0,0.647058824,0.196721311,0.882352941
319.txt_1,0.416666667,0.323529412,0.015873016,0.007936508,0.833333333,0.285714286,0.003968254,0.5,0.325301205,0.9
32.txt_1,0.235294118,0.251428571,0.035294118,0.011764706,0.8,0.035714286,0.035294118,0.222222222,0.305785124,0.777777778
320.txt_1,0.354716981,0.296,0.018867925,0,0.882352941,0.142857143,0.01509434,0.6,0.282352941,0.85
321.txt_1,0.265734266,0.368421053,0.006993007,0,0.875,0.090909091,0.013986014,0.6,0.357142857,0.9
322.txt_1,0.410579345,0.25,0.040302267,0.01511335,0.954545455,0.266666667,0.020151134,0.551724138,0.306122449,0.965517241
323.txt_1,0.38869258,0.305343511,0.03180212,0.007067138,0.909090909,0.058823529,0.010600707,0.625,0.329787234,0.9375
324.txt_1,0.268817204,0.43902439,0,0,1,0.333333333,0,0.6,0.285714286,1
325.txt_1,0.2734375,0.410714286,0.0234375,0,1,0.2,0.0078125,0.444444444,0.269230769,0.777777778
326.txt_1,0.280487805,0.381578947,0.018292683,0.006097561,1,0.2,0.006097561,0.571428571,0.341463415,0.857142857
327.txt_1,0.281879195,0.394366197,0.020134228,0,1,0.25,0.013422819,0.454545455,0.3,0.818181818
328.txt_1,0.321678322,0.318181818,0.006993007,0,1,0.166666667,0.006993007,0.454545455,0.344827586,0.818181818
329.txt_1,0.298913043,0.388888889,0.02173913,0.005434783,0.8,0.285714286,0.027173913,0.538461538,0.163934426,0.846153846
33.txt_1,0.264248705,0.277486911,0.049222798,0,0.64,0.046511628,0.044041451,0.19047619,0.282758621,0.595238095
330.txt_1,0.26618705,0.360655738,0.021582734,0,0.75,0.166666667,0,0.454545455,0.225806452,0.818181818
331.txt_1,0.242038217,0.310810811,0.006369427,0,1,0.133333333,0,0.285714286,0.324324324,0.714285714
332.txt_1,0.276595745,0.45,0,0,0.666666667,0.166666667,0,0.6,0.25,0.8
333.txt_1,0.267857143,0.367346939,0.017857143,0,0.75,0.25,0,0.428571429,0.277777778,0.714285714
334.txt_1,0.230263158,0.383561644,0.013157895,0,0.857142857,0.166666667,0,0.363636364,0.257142857,0.727272727
335.txt_1,0.29,0.315789474,0,0,0.727272727,0.133333333,0.01,0.5,0.274193548,0.857142857
336.txt_1,0.23015873,0.480769231,0.007936508,0.007936508,0.25,0.142857143,0.015873016,0.5,0.130434783,0.666666667
337.txt_1,0.348039216,0.444444444,0.004901961,0.004901961,0.615384615,0.166666667,0.019607843,0.529411765,0.25,0.764705882
338.txt_1,0.296875,0.367816092,0,0,0.769230769,0.0625,0.036458333,0.466666667,0.227272727,0.866666667
339.txt_1,0.365296804,0.346534653,0.01826484,0.00456621,0.909090909,0.176470588,0.01826484,0.5,0.266666667,0.875
34.txt_1,0.379227053,0.236453202,0.086956522,0.02173913,0.777777778,0.111111111,0.028985507,0.384615385,0.356435644,0.807692308
340.txt_1,0.267857143,0.419753086,0.011904762,0.017857143,0.666666667,0.166666667,0.011904762,0.727272727,0.28,0.727272727
341.txt_1,0.257731959,0.5,0.010309278,0,1,0.333333333,0.010309278,0.6,0.222222222,1
342.txt_1,0.234375,0.473684211,0.015625,0,0.75,0.125,0.0078125,0.428571429,0.230769231,0.857142857
343.txt_1,0.293548387,0.267605634,0.016129032,0.009677419,0.866666667,0.125,0.006451613,0.260869565,0.411764706,0.826086957
344.txt_1,0.282352941,0.373626374,0,0,0.714285714,0.090909091,0.029411765,0.3,0.294117647,0.8
345.txt_1,0.367491166,0.307086614,0.014134276,0,0.8,0.227272727,0.014134276,0.380952381,0.337349398,0.857142857
346.txt_1,0.342342342,0.362745098,0,0.004504505,0.6,0.352941176,0.022522523,0.5625,0.243243243,0.8125
347.txt_1,0.300970874,0.25433526,0.025889968,0,0.928571429,0.1,0.022653722,0.578947368,0.379032258,0.842105263
348.txt_1,0.29787234,0.367816092,0,0.005319149,0.909090909,0.066666667,0.015957447,0.571428571,0.225806452,0.928571429
349.txt_1,0.242105263,0.428571429,0,0,1,0.166666667,0,0.6,0.266666667,0.8
35.txt_1,0.373695198,0.240174672,0.06263048,0.012526096,0.875,0.117647059,0.050104384,0.272727273,0.362903226,0.818181818
350.txt_1,0.265486726,0.416666667,0.017699115,0,0.75,0.285714286,0,0.5,0.277777778,0.833333333
351.txt_1,0.308641975,0.357142857,0.024691358,0.00617284,0.777777778,0.2,0,0.714285714,0.384615385,0.785714286
352.txt_1,0.331210191,0.417910448,0.031847134,0,0.4,0.083333333,0,0.545454545,0.085106383,0.818181818
353.txt_1,0.354700855,0.269230769,0.025641026,0,0.8,0.047619048,0.008547009,0.65,0.385714286,0.75
354.txt_1,0.285714286,0.41025641,0,0,1,0.333333333,0,0.6,0.272727273,1
355.txt_1,0.25,0.414634146,0,0,0.8,0.142857143,0.009259259,0.333333333,0.333333333,0.833333333
356.txt_1,0.312741313,0.317567568,0.038610039,0,0.941176471,0.285714286,0.023166023,0.25,0.371900826,0.95
357.txt_1,0.221757322,0.335820896,0.016736402,0.0041841,0.666666667,0.153846154,0.020920502,0.166666667,0.256756757,0.833333333
358.txt_1,0.410828025,0.271523179,0.01910828,0,0.944444444,0.346153846,0.00955414,0.52,0.25,0.88
359.txt_1,0.336363636,0.349056604,0.013636364,0.004545455,0.727272727,0.133333333,0.045454545,0.285714286,0.243243243,0.857142857
36.txt_1,0.352087114,0.208955224,0.058076225,0.012704174,0.789473684,0.243243243,0.032667877,0.333333333,0.273291925,0.805555556
360.txt_1,0.318627451,0.373493976,0.014705882,0.004901961,0.8,0.066666667,0.009803922,0.571428571,0.259259259,0.928571429
361.txt_1,0.330396476,0.333333333,0.026431718,0.004405286,0.9,0.333333333,0.004405286,0.411764706,0.293333333,0.882352941
362.txt_1,0.239583333,0.435897436,0,0,1,0.166666667,0.010416667,0.6,0.333333333,0.8
363.txt_1,0.263513514,0.432835821,0.02027027,0.006756757,0.555555556,0.272727273,0.033783784,0.5,0.189189189,0.7
364.txt_1,0.295264624,0.36,0.019498607,0.013927577,0.727272727,0.09375,0.04178273,0.35483871,0.242857143,0.774193548
365.txt_1,0.365957447,0.342592593,0.025531915,0.012765957,0.769230769,0.277777778,0.025531915,0.647058824,0.311688312,0.823529412
366.txt_1,0.310526316,0.347368421,0.010526316,0,0.75,0.357142857,0.021052632,0.615384615,0.35443038,0.846153846
367.txt_1,0.33125,0.357142857,0,0,0.666666667,0.333333333,0.01875,0.454545455,0.511627907,0.636363636
368.txt_1,0.314878893,0.265306122,0.006920415,0.01384083,0.785714286,0.315789474,0.01384083,0.555555556,0.38372093,0.777777778
369.txt_1,0.251572327,0.333333333,0.006289308,0.012578616,0.625,0.2,0.018867925,0.444444444,0.294117647,0.666666667
37.txt_1,0.4225,0.18627451,0.12375,0.0075,0.823529412,0.113207547,0.0375,0.173076923,0.376146789,0.788461538
370.txt_1,0.297734628,0.253012048,0.01618123,0,0.578947368,0.230769231,0.025889968,0.36,0.231481481,0.72
371.txt_1,0.274725275,0.435897436,0,0,1,0.166666667,0,0.6,0.333333333,0.8
372.txt_1,0.2,0.489361702,0.009090909,0,0.4,0.111111111,0.009090909,0.25,0.19047619,0.375
373.txt_1,0.269736842,0.410958904,0.019736842,0,0.75,0.166666667,0.019736842,0.272727273,0.386363636,0.545454545
374.txt_1,0.30875576,0.380952381,0.004608295,0.00921659,0.818181818,0.3125,0.032258065,0.466666667,0.3,0.733333333
375.txt_1,0.370212766,0.35,0.046808511,0.008510638,0.866666667,0.238095238,0.042553191,0.6,0.289156627,0.75
376.txt_1,0.400696864,0.328244275,0.017421603,0.017421603,0.894736842,0.166666667,0.027874564,0.652173913,0.18556701,0.782608696
377.txt_1,0.260869565,0.41025641,0.01863354,0,0.571428571,0.083333333,0.01242236,0.454545455,0.173913043,0.545454545
378.txt_1,0.3125,0.341772152,0.034090909,0.005681818,0.777777778,0.071428571,0.011363636,0.461538462,0.25,0.538461538
379.txt_1,0.211055276,0.383838384,0.010050251,0.005025126,0.615384615,0.111111111,0.020100503,0.176470588,0.257142857,0.705882353
38.txt_1,0.265957447,0.476190476,0.010638298,0,1,0.333333333,0,0.6,0.266666667,1
380.txt_1,0.259541985,0.438596491,0.015267176,0.015267176,0.714285714,0.222222222,0.038167939,0.625,0.344827586,0.75
381.txt_1,0.273913043,0.305084746,0.02173913,0.026086957,0.733333333,0.15,0.017391304,0.368421053,0.305882353,0.736842105
382.txt_1,0.327380952,0.438356164,0.023809524,0.017857143,0.6,0.307692308,0.011904762,0.333333333,0.170212766,0.833333333
383.txt_1,0.320261438,0.444444444,0.013071895,0,0.875,0.1,0.019607843,0.444444444,0.3125,0.888888889
384.txt_1,0.299401198,0.424657534,0.011976048,0,0.727272727,0.153846154,0.02994012,0.583333333,0.321428571,0.833333333
385.txt_1,0.265060241,0.452054795,0.018072289,0.012048193,0.75,0.214285714,0.024096386,0.307692308,0.255813953,0.692307692
386.txt_1,0.31092437,0.446808511,0.008403361,0,0.833333333,0.125,0.033613445,0.571428571,0.388888889,0.857142857
387.txt_1,0.195121951,0.433962264,0.016260163,0,0.5,0.125,0.040650407,0.285714286,0.173913043,0.714285714
388.txt_1,0.24691358,0.430232558,0.012345679,0,0.714285714,0.4,0.030864198,0.333333333,0.352941176,0.777777778
389.txt_1,0.29,0.392523364,0.025,0.005,0.7,0.166666667,0.025,0.545454545,0.210526316,0.818181818
39.txt_1,0.216666667,0.41509434,0.008333333,0.008333333,0.5,0.125,0.033333333,0.285714286,0.2,0.571428571
390.txt_1,0.28125,0.452380952,0,0,1,0.333333333,0,0.8,0.266666667,1
391.txt_1,0.266055046,0.488372093,0,0,0.8,0.125,0.009174312,0.428571429,0.294117647,0.714285714
392.txt_1,0.356862745,0.352,0.019607843,0,0.785714286,0.105263158,0.019607843,0.555555556,0.37,0.833333333
393.txt_1,0.305439331,0.333333333,0.008368201,0,0.6,0.227272727,0.041841004,0.428571429,0.243902439,0.714285714
394.txt_1,0.314606742,0.313253012,0,0,0.9,0.117647059,0.033707865,0.25,0.358490566,0.75
395.txt_1,0.234375,0.474576271,0,0.0078125,0.5,0.125,0.015625,0.428571429,0.148148148,0.571428571
396.txt_1,0.235294118,0.325203252,0.009049774,0.004524887,0.714285714,0.117647059,0.009049774,0.25,0.239130435,0.8125
397.txt_1,0.295238095,0.308411215,0.004761905,0,0.533333333,0.052631579,0.023809524,0.333333333,0.25,0.555555556
398.txt_1,0.25,0.414634146,0,0,1,0.166666667,0,0.6,0.285714286,0.8
399.txt_1,0.288135593,0.456140351,0.016949153,0,0.666666667,0.428571429,0,0.833333333,0.142857143,1
4.txt_1,0.185430464,0.367346939,0.006622517,0,0.666666667,0.090909091,0.046357616,0.3,0.428571429,0.8
40.txt_1,0.256157635,0.344086022,0.034482759,0,0.5,0.266666667,0.019704433,0.357142857,0.184210526,0.642857143
400.txt_1,0.291262136,0.456521739,0,0,0.75,0.142857143,0,0.5,0.235294118,1
401.txt_1,0.34516129,0.314465409,0.025806452,0,0.894736842,0.142857143,0.006451613,0.592592593,0.289256198,0.851851852
402.txt_1,0.247311828,0.476190476,0.010752688,0,0.666666667,0.166666667,0.010752688,0.6,0.2,0.6
403.txt_1,0.288888889,0.385964912,0.007407407,0,1,0.3,0.022222222,0.333333333,0.296296296,0.888888889
404.txt_1,0.304761905,0.245810056,0.012698413,0.006349206,0.739130435,0.068965517,0.012698413,0.428571429,0.327586207,0.714285714
405.txt_1,0.307692308,0.397058824,0.019230769,0,1,0.1875,0.012820513,0.2,0.285714286,0.866666667
406.txt_1,0.347670251,0.256756757,0.003584229,0.017921147,1,0.16,0.021505376,0.666666667,0.446601942,0.958333333
407.txt_1,0.331395349,0.38961039,0.011627907,0,0.583333333,0.125,0.01744186,0.2,0.142857143,0.666666667
408.txt_1,0.247311828,0.452380952,0,0,1,0.166666667,0,0.6,0.266666667,0.8
409.txt_1,0.232758621,0.395833333,0.017241379,0,0.5,0.285714286,0,0.333333333,0.235294118,0.666666667
41.txt_1,0.353697749,0.319727891,0.08681672,0.012861736,0.75,0.095238095,0.025723473,0.3,0.263157895,0.75
410.txt_1,0.346303502,0.341085271,0.019455253,0.003891051,0.733333333,0.294117647,0.023346304,0.625,0.3125,0.8125
411.txt_1,0.379403794,0.294117647,0.021680217,0.010840108,0.863636364,0.142857143,0.010840108,0.617647059,0.276119403,0.794117647
412.txt_1,0.400890869,0.246511628,0.013363029,0.004454343,0.84,0.28125,0.013363029,0.709677419,0.26875,0.838709677
413.txt_1,0.276595745,0.435897436,0,0,1,0.333333333,0,0.6,0.333333333,1
414.txt_1,0.196428571,0.489361702,0.026785714,0,0.25,0.125,0.026785714,0.285714286,0.157894737,0.428571429
415.txt_1,0.244604317,0.424657534,0,0,0.666666667,0.111111111,0.014388489,0.625,0.307692308,0.625
416.txt_1,0.23715415,0.418439716,0.007905138,0.015810277,0.6,0.347826087,0.043478261,0.227272727,0.229357798,0.590909091
417.txt_1,0.379807692,0.333333333,0.033653846,0.009615385,0.666666667,0.230769231,0.014423077,0.5,0.303571429,0.666666667
418.txt_1,0.416666667,0.348484848,0,0,0.272727273,0.117647059,0.023809524,0.3125,0.137254902,0.375
419.txt_1,0.412429379,0.315068493,0,0,0.272727273,0.166666667,0.039548023,0.294117647,0.140350877,0.352941176
42.txt_1,0.3744,0.1875,0.0704,0.0048,0.869565217,0.088888889,0.0304,0.181818182,0.303921569,0.818181818
420.txt_1,0.274193548,0.448979592,0.008064516,0,0.75,0.111111111,0.008064516,0.625,0.238095238,0.75
421.txt_1,0.284768212,0.380952381,0.006622517,0,0.818181818,0.153846154,0,0.5,0.347826087,0.75
422.txt_1,0.3203125,0.5,0.015625,0,0.833333333,0.111111111,0,0.625,0.272727273,0.75
423.txt_1,0.278350515,0.418604651,0,0,1,0.333333333,0,0.6,0.333333333,1
424.txt_1,0.218487395,0.444444444,0.008403361,0,0.6,0.2,0.025210084,0.333333333,0.294117647,0.555555556
425.txt_1,0.263157895,0.384615385,0.006578947,0,0.75,0.166666667,0.026315789,0.363636364,0.3125,0.636363636
426.txt_1,0.35,0.321428571,0.027777778,0,0.75,0.166666667,0.027777778,0.411764706,0.326086957,0.588235294
427.txt_1,0.318181818,0.388888889,0,0.005681818,0.75,0.428571429,0.022727273,0.384615385,0.235294118,0.692307692
428.txt_1,0.234693878,0.441860465,0.010204082,0,1,0.142857143,0,0.5,0.266666667,1
429.txt_1,0.236641221,0.385964912,0.015267176,0,0.8,0.125,0.007633588,0.571428571,0.24,1
43.txt_1,0.288801572,0.236434109,0.031434185,0.00589391,0.85,0.128205128,0.029469548,0.210526316,0.331460674,0.815789474
430.txt_1,0.22,0.4,0.01,0,0.75,0.166666667,0,0.4,0.357142857,1
431.txt_1,0.24375,0.402777778,0.025,0,0.875,0.1,0.00625,0.555555556,0.311111111,1
432.txt_1,0.221428571,0.366666667,0.014285714,0,0.833333333,0.1,0.007142857,0.444444444,0.333333333,1
433.txt_1,0.311258278,0.333333333,0.01986755,0,0.875,0.3,0.006622517,0.666666667,0.413793103,1
434.txt_1,0.227848101,0.38961039,0.018987342,0,0.875,0.090909091,0,0.3,0.222222222,1
435.txt_1,0.262068966,0.415384615,0.013793103,0.006896552,0.777777778,0.090909091,0.006896552,0.6,0.27027027,0.9
436.txt_1,0.239583333,0.454545455,0,0,1,0.166666667,0,0.6,0.235294118,0.8
437.txt_1,0.235294118,0.36,0,0,0.6,0.1,0.025210084,0.333333333,0.238095238,0.555555556
438.txt_1,0.228187919,0.384615385,0.040268456,0,0.666666667,0.066666667,0.020134228,0.214285714,0.194444444,0.428571429
439.txt_1,0.312217195,0.339805825,0.031674208,0.004524887,0.6,0.136363636,0.018099548,0.333333333,0.271428571,0.523809524
44.txt_1,0.39088729,0.238341969,0.081534772,0.004796163,0.857142857,0.148148148,0.035971223,0.307692308,0.263157895,0.884615385
440.txt_1,0.341085271,0.305785124,0.003875969,0.011627907,0.866666667,0.19047619,0.007751938,0.55,0.36,0.8
441.txt_1,0.220183486,0.408163265,0,0,0.666666667,0.166666667,0.027522936,0.6,0.176470588,1
442.txt_1,0.286821705,0.396551724,0.015503876,0,0.833333333,0.222222222,0.007751938,0.5,0.357142857,0.875
443.txt_1,0.327272727,0.489361702,0.009090909,0,0.6,0.142857143,0.018181818,0.666666667,0.285714286,0.833333333
444.txt_1,0.327272727,0.489361702,0.009090909,0,0.6,0.142857143,0.018181818,0.666666667,0.285714286,0.833333333
445.txt_1,0.327272727,0.510638298,0.009090909,0,0.6,0.142857143,0.018181818,0.666666667,0.285714286,0.833333333
446.txt_1,0.262626263,0.547619048,0.01010101,0,0.5,0.166666667,0.01010101,0.6,0.1875,0.8
447.txt_1,0.305785124,0.388888889,0.008264463,0.008264463,0.8,0.125,0,0.714285714,0.391304348,1
